1,-0.707452767,0.282412504,-0.074804241,-0.466848003,-1.185814013,-1.232935612,-0.566588957,-0.599311104,0.690534097,0.968040068
1,-0.543205377,0.057548511,-0.083869823,-0.411582121,-0.757760943,1.063814135,-0.240486117,1.160639304,0.690534097,0.968040068
1,1.353963524,0.40844632,-0.070699072,-0.100341427,-0.365278799,0.023214214,0.481103146,0.582025471,0.690534097,0.968040068
1,0.963431958,-0.217831835,-0.09635638,-0.311884617,-1.112573165,0.335318018,-0.816369856,0.292718555,0.690534097,0.968040068
1,0.066801204,0.499594336,-0.070356974,-0.101469695,-0.860792491,-0.117223215,-0.108657309,0.461480922,0.690534097,0.968040068
1,1.026970171,2.912246194,0.022693529,-0.132309616,-1.534502788,0.12130516,0.148061948,2.607173886,0.690534097,0.968040068
1,0.84542811,-0.469029512,-0.108842936,-0.415168171,-1.262164177,0.54762184,-1.135534338,0.148065096,0.690534097,0.968040068
1,1.00486858,1.486741997,-0.035805133,1.176683055,-0.871808206,1.044786379,0.494979863,2.462520428,0.690534097,0.968040068
1,0.960052679,-0.188113614,-0.099777354,-0.42452783,-0.784458122,0.792167373,-0.566588957,0.533807652,0.690534097,0.968040068
1,0.801967931,-0.658480202,-0.117566421,-0.440883006,-1.218504514,-0.064997485,-1.225732996,-0.406439827,0.690534097,0.968040068
1,1.121549941,0.192060311,-0.089172334,-0.514415878,-2.405894054,-1.404082682,-2.030582559,-0.888618021,0.690534097,0.968040068
1,0.852476535,0.013750477,-0.108500839,0.27645822,0.360228554,1.947208444,0.231322248,1.040094755,0.690534097,0.968040068
1,1.405058394,1.144541215,-0.036489328,0.009545283,-1.869796697,0.454070233,-1.04533568,1.763362046,0.690534097,0.968040068
1,0.21462122,2.019918772,-0.000569097,-0.145785675,-0.663512631,-0.032325459,1.514918533,1.908015504,0.690534097,0.968040068
1,-0.143710232,2.289164227,0.006785998,1.318693464,-0.563894445,-0.558896384,1.85489809,1.281183852,0.690534097,0.968040068
1,0.789091052,0.280295515,-0.07634368,-0.104883016,-1.770106291,-1.15760807,-1.260424787,-0.551093285,0.690534097,0.968040068
1,0.753014251,2.445116796,0.006272852,-0.215245336,-1.930414475,-0.008711325,-0.809431498,2.076777872,0.690534097,0.968040068
1,0.408167091,2.526686697,0.004733414,-0.299083043,-1.236600757,0.477963207,0.515794938,2.751827344,0.690534097,0.968040068
1,0.908849468,-0.421981771,-0.111750765,-0.274836216,-1.048327123,-0.40903106,-1.00370553,-0.502875466,0.690534097,0.968040068
1,-0.499734163,-0.625123378,-0.121329493,2.343584232,0.54322662,-0.913926458,-0.018458651,-0.93683584,0.690534097,0.968040068
1,1.898059998,-0.319025887,-0.111579716,-0.343634664,-1.90838238,-0.018084726,-1.69754136,-0.261786369,0.690534097,0.968040068
1,-0.062837129,0.21749444,-0.094816941,-0.115521822,-2.151938487,-1.362029525,-1.801616735,-0.91272693,0.690534097,0.968040068
1,0.162833334,-1.746836934,-0.162039088,-0.429370284,-2.112202753,-0.777892179,-2.162411366,-1.443122944,0.690534097,0.968040068
1,-0.35376528,-0.734875035,-0.128684588,-0.385873682,0.482348041,-1.060676226,-0.289054625,-1.105598208,0.690534097,0.968040068
1,-0.738486768,-0.730625657,-0.128684588,-0.257331486,0.374886257,0.577365408,-0.358438208,-0.310004188,0.690534097,0.968040068
1,-0.461510602,-0.672152862,-0.133131855,-0.468532969,0.721487111,-0.196954496,-0.282116267,-0.768073472,0.690534097,0.968040068
1,-1.256295876,-1.270315944,-0.156565529,-0.441202714,1.382317118,0.050559132,-0.809431498,-1.129707118,-2.276896211,-0.986478926
1,-0.670863537,-1.3585635,-0.164946917,-0.514415878,1.375824495,-0.700597762,-1.142472696,-1.467231854,-1.287752775,-0.986478926
1,0.939385627,-1.110373454,-0.156052383,-0.442145373,1.093727184,-0.069201943,-0.899630156,-1.153816027,-1.287752775,-0.009219429
1,1.54153675,-1.177835884,-0.151434068,0.651362961,1.216353355,0.853045142,-0.67760269,-0.768073472,0.690534097,-0.009219429
1,-0.509327072,-0.922503227,-0.145276314,-0.457527271,0.864708685,-0.309907144,-0.615157465,-1.033271479,0.690534097,0.968040068
1,0.577477373,-0.879949055,-0.14715785,3.444232733,0.973844304,0.605580479,-0.629034182,-0.743964563,0.690534097,0.968040068
1,1.934661778,-0.772929861,-0.148013093,-0.514415878,1.205911258,-0.240237192,-0.552712241,-1.057380389,0.690534097,0.968040068
1,0.882021524,-1.017231709,-0.145447363,-0.457334428,0.905528902,-0.566150868,-0.601280749,-1.129707118,0.690534097,0.968040068
